good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Sonra kapıya gelen işportacının kendisini dolandırıldığını sonradan anladı.;Sonra kapıya gelen işportacının dolandırıldığını kendisini sonradan anladı.;kendisini dolandırıldığını;dolandırıldığını kendisini;-;scrambling
Burada polislerin hırsızın izini sürdüğünü duyduk.;Burada polislerin sürdüğünü hırsızın izini duyduk.;hırsızın izini sürdüğünü;sürdüğünü hırsızın izini;-;scrambling
Bir dedemin tapu evraklarını bulduğunu öğrendik.;Bir dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Bir öğretmenin sınav sonuçlarını açıkladığını haber verdi.;Bir öğretmenin açıkladığını sınav sonuçlarını haber verdi.;sınav sonuçlarını açıkladığını;açıkladığını sınav sonuçlarını;-;scrambling
Öğrencinin kitabı unuttuğunu fark ettim.;Öğrencinin unuttuğunu kitabı fark ettim.;kitabı unuttuğunu;unuttuğunu kitabı;-;scrambling  
Her fırsatta işini çok sevdiğini söyler.;Her fırsatta çok sevdiğini işini söyler.;işini çok sevdiğini;çok sevdiğini işini;-;scrambling
Sonra kardeşimin anahtarları kaybettiğini anladık.;Sonra kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Ve çalışanların şikayetleri dinlemesini söyledi.;Ve çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Genel müdürün yeni çalışma saatlerini onayladığını duyurdu.;Genel müdürün onayladığını yeni çalışma saatlerini duyurdu.;yeni çalışma saatlerini onayladığını;onayladığını yeni çalışma saatlerini;-;scrambling
Garsonun siparişi yanlış getirdiğini fark ettik.;Garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Fakat annemin yemeği yaktığını geç fark ettim.;Fakat annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Mimarın proje detaylarını değiştirdiğini öğrendik.;Mimarın değiştirdiğini proje detaylarını öğrendik.;proje detaylarını değiştirdiğini;değiştirdiğini proje detaylarını;-;scrambling
Çocukların oyuncakları paylaşmasını izledim.;Çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Fakat müşterinin faturayı ödediğini söylediler.;Fakat müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Okul müdürün hukuksuzluk yaptığını duyurdu.;Okul müdürün yaptığını hukuksuzluk duyurdu.;hukuksuzluk yaptığını;yaptığını hukuksuzluk;-;scrambling
Çocuğun bardağı kırdığını kimse görmedi.;Çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Trump i̇şçilerin greve çıkacağını haber verdi.;Trump i̇şçilerin çıkacağını greve haber verdi.;greve çıkacağını;çıkacağını greve;-;scrambling
Bir arkadaşımın arabasını sattığını öğrendim.;Bir arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Çalışan antika vazoyu kırdığını itiraf etti.;Çalışan kırdığını antika vazoyu itiraf etti.;antika vazoyu kırdığını;kırdığını antika vazoyu;-;scrambling
Genç öğretmenin sınav sonuçlarını açıkladığını haber verdi.;Genç öğretmenin açıkladığını sınav sonuçlarını haber verdi.;sınav sonuçlarını açıkladığını;açıkladığını sınav sonuçlarını;-;scrambling
Bir teknisyenin arızayı giderdiğini açıkladı.;Bir teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Öğrencilerin kütüphanedeki kitapları incelediğini fark ettik.;Öğrencilerin incelediğini kütüphanedeki kitapları fark ettik.;kütüphanedeki kitapları incelediğini;incelediğini kütüphanedeki nadir kitapları;-;scrambling
3 yöneticinin kararı ertelettiğini duyurdu.;3 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Tüm çocuklar bayramın gelmesini heyecanla bekliyor.;Tüm çocuklar gelmesini bayramın heyecanla bekliyor.;bayramın gelmesini;gelmesini bayramın;-;scrambling
Diğer öğrencinin kitabı unuttuğunu fark ettim.;Diğer öğrencinin unuttuğunu kitabı fark ettim.;kitabı unuttuğunu;unuttuğunu kitabı;-;scrambling  
Genel müdür yardımcısının önemli evrakları şifrelediğini öğrendik.;Genel müdür yardımcısının şifrelediğini önemli evrakları öğrendik.;önemli evrakları şifrelediğini;şifrelediğini önemli evrakları;-;scrambling
Ardından şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.;Ardından şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.;mutfaktaki malzemeleri kontrol ettiğini;kontrol ettiğini mutfaktaki malzemeleri;-;scrambling
Küçük çocukların topu kaçırdığını gördük.;Küçük çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Bu çocuğun camı kırdığını kimse görmedi.;Bu çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Ardından müdürün yeni kararları açıkladığını bildirdi.;Ardından müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Kız kızın kedisini sevmesine izin verdi.;Kız kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Hep annemin pastayı yaptığını sanıyordum.;Hep annemin yaptığını pastayı sanıyordum.;pastayı yaptığını;yaptığını pastayı;-;scrambling  
Büyük kardeşimin anahtarları kaybettiğini anladık.;Büyük kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Sonra teyzenin balkondaki çiçekleri suladığını gördüm.;Sonra teyzenin suladığını balkondaki çiçekleri gördüm.;balkondaki çiçekleri suladığını;suladığını balkondaki çiçekleri;-;scrambling
Bütün öğrencilerin deney tüplerini kırdığını duydum.;Bütün öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Her otelde çarşafların değiştirildiğine emin olamadık.;Her otelde değiştirildiğine çarşafların emin olamadık.;çarşafların değiştirildiğine;değiştirildiğine çarşafların;-;scrambling
Çocuğun köpeğini sevmesine izin verdi.;Çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Emniyet polislerin şüphelinin izini sürdüğünü basına açıkladı.;Emniyet polislerin sürdüğünü şüphelinin izini basına açıkladı.;şüphelinin izini sürdüğünü;sürdüğünü şüphelinin izini;-;scrambling
Sonra öğretmenin soruları yanıtlamasını bekledik.;Sonra öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Ardından öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.;Ardından öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.;laboratuvar malzemelerini temizlediğini;temizlediğini laboratuvar malzemelerini;-;scrambling
Yönetici maaşları ödediğini söyledi.;Yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Hakim yöneticinin kararı ertelediğini ilan etti.;Hakim yöneticinin ertelediğini kararı ilan etti.;kararı ertelediğini;ertelediğini kararı;-;scrambling
Görevlinin evrakları kaybettiğini öğrendik.;Görevlinin kaybettiğini evrakları öğrendik.;evrakları kaybettiğini;kaybettiğini evrakları;-;scrambling
Adam her fırsatta işini çok sevdiğini söyler.;Adam her fırsatta çok sevdiğini işini söyler.;işini çok sevdiğini;çok sevdiğini işini;-;scrambling
Bir hizmetlinin odasını topladığını söyledi.;Bir hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Bebeğe mamasını yedirdiğini gördük.;Bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Yine okulun önünde çocukların karnelerini almasını bekliyoruz.;Yine okulun önünde çocukların almasını karnelerini bekliyoruz.;karnelerini almasını;almasını karnelerini;-;scrambling
Havalimanı yolcuların valizlerini kaybettiğini duyurdu.;Havalimanı yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Bir bebeğe mamasını yedirdiğini gördük.;Bir bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Ve öğretmenin soruları yanıtlamasını bekledik.;Ve öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Sonra i̇şçilerin duvarı örmesini izledik.;Sonra i̇şçilerin örmesini duvarı izledik.;duvarı örmesini;örmesini duvarı;-;scrambling  
Ve çocuklar bayramın gelmesini heyecanla bekliyor.;Ve çocuklar gelmesini bayramın heyecanla bekliyor.;bayramın gelmesini;gelmesini bayramın;-;scrambling
Sayın müdürün raporu imzaladığını duydum.;Sayın müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
O çocuğun camı kırdığını kimse görmedi.;O çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Erkek adayların görüşmeleri başarıyla tamamladığını duydum.;Erkek adayların başarıyla tamamladığını görüşmeleri duydum.;görüşmeleri başarıyla tamamladığını;başarıyla tamamladığını görüşmeleri;-;scrambling
Küçük kızının resim yaptığını bile bilmiyormuş.;Küçük kızının yaptığını resim bile bilmiyormuş;resim yaptığını;yaptığını resim;-;scrambling  
Kadın hizmetlinin odasını topladığını söyledi.;Kadın hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Öğrencilerin deney tüplerini kırdığını duydum.;Öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
O her fırsatta işini çok sevdiğini söyler.;O her fırsatta çok sevdiğini işini söyler.;işini çok sevdiğini;çok sevdiğini işini;-;scrambling
Ve komşumuzun çitleri boyadığını fark ettim.;Ve komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Bu öğrencilerin barikatı aşmasını izledim.;Bu öğrencilerin aşmasını barikatı izledim.;barikatı aşmasını;aşmasını barikatı;-;scrambling  
Sonra polislerin hırsızı yakaladığını duyduk.;Sonra polislerin yakaladığını hırsızı duyduk.;hırsızı yakaladığını;yakaladığını hırsızı;-;scrambling  
Bu ufaklığın ödevlerini bitirmesine sevindim.;Bu ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Gelen teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.;Gelen teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.;fabrikadaki arızayı giderdiğini;giderdiğini fabrikadaki arızayı;-;scrambling
Bazı çocukların topu kaçırdığını gördük.;Bazı çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Öztürk her sabah aynı fırından ekmek aldığını söyledi.;Öztürk her sabah aynı fırından aldığını ekmek söyledi.;ekmek aldığını;aldığını ekmek;-;scrambling
Çocukların duvarı boyadığını gördüm.;Çocukların boyadığını duvarı gördüm.;duvarı boyadığını;boyadığını duvarı;-;scrambling
4 yöneticinin kararı ertelediğini ilan etti.;4 yöneticinin ertelediğini kararı ilan etti.;kararı ertelediğini;ertelediğini kararı;-;scrambling
Sorumlu müdürün toplantıyı iptal ettiğini duyurdular.;Sorumlu müdürün iptal ettiğini toplantıyı duyurdular.;toplantıyı iptal ettiğini;iptal ettiğini toplantıyı;-;scrambling
Öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.;Öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.;laboratuvar malzemelerini temizlediğini;temizlediğini laboratuvar malzemelerini;-;scrambling
Bütün çocuklar bayramın gelmesini heyecanla bekliyor.;Bütün çocuklar gelmesini bayramın heyecanla bekliyor.;bayramın gelmesini;gelmesini bayramın;-;scrambling
Ben annemin yemeği yaktığını geç fark ettim.;Ben annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Yakın arkadaşımın arabasını sattığını öğrendim.;Yakın arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Biz okulun önünde çocukların karnelerini almasını bekliyoruz.;Biz okulun önünde çocukların almasını karnelerini bekliyoruz.;karnelerini almasını;almasını karnelerini;-;scrambling
Bütün öğrencilerin barikatı aşmasını izledim.;Bütün öğrencilerin aşmasını barikatı izledim.;barikatı aşmasını;aşmasını barikatı;-;scrambling  
Bu çocuğun köpeğini sevmesine izin verdi.;Bu çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
O kardeşinin doğruyu söylediğine inanıyor.;O kardeşinin söylediğine doğruyu inanıyor.;doğruyu söylediğine;söylediğine doğruyu;-;scrambling
Genç çocuğun bardağı kırdığını kimse görmedi.;Genç çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Üç adamın yalan söylediğini anladık.;Üç adamın söylediğini yalan anladık.;yalan söylediğini;söylediğini yalan;-;scrambling  
Burada çocuklar bayramın gelmesini heyecanla bekliyor.;Burada çocuklar gelmesini bayramın heyecanla bekliyor.;bayramın gelmesini;gelmesini bayramın;-;scrambling
Genç öğretmenin soruyu yanıtlamasını dinlediler.;Genç öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Tüm yolcuların valizlerini kaybettiğini duyurdu.;Tüm yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Aynı köpeğin komşunun bahçesini kazdığını gördüm.;Aynı köpeğin kazdığını komşunun bahçesini gördüm.;komşunun bahçesini kazdığını;kazdığını komşunun bahçesini;-;scrambling  
Genç hizmetlinin odasını topladığını söyledi.;Genç hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
İki yöneticinin kararı ertelediğini ilan etti.;İki yöneticinin ertelediğini kararı ilan etti.;kararı ertelediğini;ertelediğini kararı;-;scrambling
Sayın adayların görüşmeleri başarıyla tamamladığını duydum.;Sayın adayların başarıyla tamamladığını görüşmeleri duydum.;görüşmeleri başarıyla tamamladığını;başarıyla tamamladığını görüşmeleri;-;scrambling
