good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir kez daha gösterdi.;Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir kez daha gösterdi.;ders çıkarmadığımızı;ders çıkarmamızı;gösterdi;nominalization
Bir i̇şten kendi isteğiyle ayrıldığını üstüne basarak belirtti.;Bir i̇şten kendi isteğiyle ayrılmasını üstüne basarak belirtti.;ayrıldığını;ayrılmasını;belirtti;nominalization
Yapılan analizlerin doğru sonuçlar verdiğini belirtti.;Yapılan analizlerin doğru sonuçlar vermesini belirtti.;verdiğini;vermesini;belirtti;nominalization
Ve moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.;Ve moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.;söz almasına;söz aldığına;fırsat vermedi;nominalization
Genç ev sahibinin dairenin temiz olduğunu belirtti.;Genç ev sahibinin dairenin temiz olmasını belirtti.;olduğunu;olmasını;belirtti;nominalization
Bizim otelde çarşafların değiştirildiğine bile emin olamadık.;Bizim otelde çarşafların değiştirilmesine bile emin olamadık.;değiştirildiğine;değiştirilmesine;emin olamadık;nominalization
Erdoğan kardeşinin doğruyu söylediğine canı gönülden inanıyor.;Erdoğan kardeşinin doğruyu söylemesine canı gönülden inanıyor.;söylediğine;söylemesine;inanıyor;nominalization
Artık havanın birden soğumasına kimse hazırlıklı değildi.;Artık havanın birden soğuduğuna kimse hazırlıklı değildi.;soğumasına;soğuduğuna;hazırlıklı değildi;nominalization
Ve onun bu işi başardığına inanıyorum.;Ve onun bu işi başarmasına inanıyorum.;başardığına;başarmasına;inanıyorum;nominalization
Öğrencilerin derse teşrif etmesini bekliyoruz.;Öğrencilerin derse teşrif ettiğini bekliyoruz.;etmesini;ettiğini;bekliyoruz;nominalization
Ama geçen haftaki ilana başvurmadığıma fena pişman oldum.;Ama geçen haftaki ilana başvurmamama fena pişman oldum.;başvurmadığıma;başvurmamama;pişman oldum;nominalization
Bu takımın maça odaklanmasını istiyoruz.;Bu takımın maça odaklandığını istiyoruz.;odaklanmasını;odaklandığını;istiyoruz;nominalization
Şimdi geçen haftaki ilana başvurmadığıma fena pişman oldum.;Şimdi geçen haftaki ilana başvurmamama fena pişman oldum.;başvurmadığıma;başvurmamama;pişman oldum;nominalization
Çünkü bu seçimin Türkiye için tarihi önem taşıdığını herkes gördü.;Çünkü bu seçimin Türkiye için tarihi önem taşımasını herkes gördü.;taşıdığını;taşımasını;gördü;nominalization
Ben senin bu konuya daha fazla odaklanmanı öneririm.;Ben senin bu konuya daha fazla odaklandığını öneririm.;odaklanmanı;odaklandığını;öneririm;nominalization
Ve i̇stediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;Ve i̇stediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
Aşırı duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Aşırı duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Yaptığının doğru olmadığını içten içe biliyor.;Yaptığının doğru olmasını içten içe biliyor.;olmadığını;olmasını;biliyor;nominalization
Yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;Yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Özellikle i̇stediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;Özellikle i̇stediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
Bu söylediklerimizin yanlış anlaşıldığını fark ettik.;Bu söylediklerimizin yanlış anlaşılmasını fark ettik.;anlaşıldığını;anlaşılmasını;fark ettik;nominalization
Ardından çamura saplanan arabanın çıkarılmasına hep birlikte yardım ettik.;Ardından çamura saplanan arabanın çıkarıldığına hep birlikte yardım ettik.;çıkarılmasına;çıkarıldığına;yardım ettik;nominalization
O kardeşinin doğruyu söylediğine canı gönülden inanıyor.;O kardeşinin doğruyu söylemesine canı gönülden inanıyor.;söylediğine;söylemesine;inanıyor;nominalization
Ama bu meseleyi enine boyuna değerlendirdiğini sanıyorum.;Ama bu meseleyi enine boyuna değerlendirmesini sanıyorum.;değerlendirdiğini;değerlendirmesini;sanıyorum;nominalization
Bu doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.;Bu doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.;ilgilenmesini;ilgilendiğini;bekliyoruz;nominalization
Hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.;Hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.;teslim etmeme;teslim ettiğime;izin verdi;nominalization
İstediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;İstediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
Çamura saplanan arabanın çıkarılmasına hep birlikte yardım ettik.;Çamura saplanan arabanın çıkarıldığına hep birlikte yardım ettik.;çıkarılmasına;çıkarıldığına;yardım ettik;nominalization
Ayrıca yeni ürünün piyasaya sürülmesini heyecanla bekliyoruz.;Ayrıca yeni ürünün piyasaya sürüldüğünü heyecanla bekliyoruz.;sürülmesini;sürüldüğünü;bekliyoruz;nominalization
Ama bu kararın doğru olduğunu herkes kabul etti.;Ama bu kararın doğru olmasını herkes kabul etti.;olduğunu;olmasını;kabul etti;nominalization
Aynı avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.;Aynı avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.;izlenilmesini;izlenildiğini;talep etti;nominalization
İşten kendi isteğiyle ayrıldığını üstüne basarak belirtti.;İşten kendi isteğiyle ayrılmasını üstüne basarak belirtti.;ayrıldığını;ayrılmasını;belirtti;nominalization
Çünkü bu kararın doğru olduğunu herkes kabul etti.;Çünkü bu kararın doğru olmasını herkes kabul etti.;olduğunu;olmasını;kabul etti;nominalization
İlgili yönetimin alınan kararları gözden geçirmesini talep ettik.;İlgili yönetimin alınan kararları gözden geçirdiğini talep ettik.;geçirmesini;geçirdiğini;talep ettik;nominalization
Uzman teknik ekibin sorunu hemencecik çözmesine hepimiz şaşırdık.;Uzman teknik ekibin sorunu hemencecik çözdüğüne hepimiz şaşırdık.;çözmesine;çözdüğüne;şaşırdık;nominalization
İki i̇ş görüşmesinin oldukça başarılı geçtiğini ifade etti.;İki i̇ş görüşmesinin oldukça başarılı geçmesini ifade etti.;geçtiğini;geçmesini;ifade etti;nominalization
Bu toplantının geç saatlere kadar sürmesine katılımcılar itiraz etti.;Bu toplantının geç saatlere kadar sürdüğüne katılımcılar itiraz etti.;sürmesine;sürdüğüne;itiraz etti;nominalization
Ve misafirlerin etkinliğe katılmasını özellikle rica ettiler.;Ve misafirlerin etkinliğe katıldığını özellikle rica ettiler.;katılmasını;katıldığını;rica ettiler;nominalization
Burada bu konunun yeterince tartışıldığını düşünüyorum.;Burada bu konunun yeterince tartışılmasını düşünüyorum.;tartışıldığını;tartışılmasını;düşünüyorum;nominalization
Onların bu kadar yoğun çalışmasına rağmen işlerini aksatmaması takdir edildi.;Onların bu kadar yoğun çalışmasına rağmen işlerini aksatmadığı takdir edildi.;aksatmaması;aksatmadığı;takdir edildi;nominalization
Eski kanunların uygulanmamasına vatandaşlar tepki gösterdi.;Eski kanunların uygulanmadığına vatandaşlar tepki gösterdi.;uygulanmamasına;uygulanmadığına;tepki gösterdi;nominalization
Haklarınızın gasp edilmesine asla müsaade etmeyiz.;Haklarınızın gasp edildiğine asla müsaade etmeyiz.;gasp edilmesine;gasp edildiğine;müsaade etmeyiz;nominalization
Yapılan toplantının geç saatlere kadar sürmesine katılımcılar itiraz etti.;Yapılan toplantının geç saatlere kadar sürdüğüne katılımcılar itiraz etti.;sürmesine;sürdüğüne;itiraz etti;nominalization
Tartışmanın daha fazla uzamasını istemiyoruz.;Tartışmanın daha fazla uzadığını istemiyoruz.;uzamasını;uzadığını;istemiyoruz;nominalization
Ayrıca yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;Ayrıca yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Aslında planın kusursuz işlediğini sanıyorduk.;Aslında planın kusursuz işlemesini sanıyorduk.;işlediğini;işlemesini;sanıyorduk;nominalization
Siz katılımcıların geri bildirim vermesini önemsiyoruz.;Siz katılımcıların geri bildirim verdiğini önemsiyoruz.;vermesini;verdiğini;önemsiyoruz;nominalization
Ve çamura saplanan arabanın çıkarılmasına hep birlikte yardım ettik.;Ve çamura saplanan arabanın çıkarıldığına hep birlikte yardım ettik.;çıkarılmasına;çıkarıldığına;yardım ettik;nominalization
Ve şirketin yatırım kararlarını hızla almasına çoğu çalışan şaşırdı.;Ve şirketin yatırım kararlarını hızla aldığına çoğu çalışan şaşırdı.;almasına;aldığına;şaşırdı;nominalization
Banka kitapları zamanında teslim ettiğini iddia etti.;Banka kitapları zamanında teslim etmesini iddia etti.;ettiğini;etmesini;iddia etti;nominalization
Ben onun her zaman dürüst olduğunu biliyorum.;Ben onun her zaman dürüst olmasını biliyorum.;olduğunu;olmasını;biliyorum;nominalization
Geçen haftaki ilana başvurmadığıma fena pişman oldum.;Geçen haftaki ilana başvurmamama fena pişman oldum.;başvurmadığıma;başvurmamama;pişman oldum;nominalization
Onun evini kesinlikle satmadığını zaten biliyorum.;Onun evini kesinlikle satmamasını zaten biliyorum.;satmadığını;satmamasını;biliyorum;nominalization
Son i̇ş görüşmesinin oldukça başarılı geçtiğini ifade etti.;Son i̇ş görüşmesinin oldukça başarılı geçmesini ifade etti.;geçtiğini;geçmesini;ifade etti;nominalization
Baba kardeşinin bu kadar sorumsuz davranmasına epey kızdı.;Baba kardeşinin bu kadar sorumsuz davrandığına epey kızdı.;davranmasına;davrandığına;kızdı;nominalization
Müşterilerin siparişlerini zamanında almasını sağlıyoruz.;Müşterilerin siparişlerini zamanında aldığını sağlıyoruz.;almasını;aldığını;sağlıyoruz;nominalization
Ve teknik ekibin sorunu hemencecik çözmesine hepimiz şaşırdık.;Ve teknik ekibin sorunu hemencecik çözdüğüne hepimiz şaşırdık.;çözmesine;çözdüğüne;şaşırdık;nominalization
Deniz bizi yemeğe davet etmek istediğini bayadır söylüyordu.;Deniz bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Genel müdürün herkesin fikrini almasına çalışanlar çok şaşırdı.;Genel müdürün herkesin fikrini aldığına çalışanlar çok şaşırdı.;almasına;aldığına;şaşırdı;nominalization
Kadın arkadaşının ona yalan söylediğini öğrenmiş.;Kadın arkadaşının ona yalan söylemesini öğrenmiş.;söylediğini;söylemesini;öğrenmiş;nominalization
Onun bu meseleyi enine boyuna değerlendirdiğini sanıyorum.;Onun bu meseleyi enine boyuna değerlendirmesini sanıyorum.;değerlendirdiğini;değerlendirmesini;sanıyorum;nominalization
Ama moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.;Ama moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.;söz almasına;söz aldığına;fırsat vermedi;nominalization
Birçok projeye büyük katkı sağladığını belirtti.;Birçok projeye büyük katkı sağlamasını belirtti.;sağladığını;sağlamasını;belirtti;nominalization
Arkadaşının ona yalan söylediğini öğrenmiş.;Arkadaşının ona yalan söylemesini öğrenmiş.;söylediğini;söylemesini;öğrenmiş;nominalization
Ancak söylediklerimizin yanlış anlaşıldığını fark ettik.;Ancak söylediklerimizin yanlış anlaşılmasını fark ettik.;anlaşıldığını;anlaşılmasını;fark ettik;nominalization
Havanın birden soğumasına kimse hazırlıklı değildi.;Havanın birden soğuduğuna kimse hazırlıklı değildi.;soğumasına;soğuduğuna;hazırlıklı değildi;nominalization
Hatta mesai bitmeden arayıp raporun zamanında teslim edildiğine emin oldu.;Hatta mesai bitmeden arayıp raporun zamanında teslim edilmesine emin oldu.;edildiğine;edilmesine;emin oldu;nominalization
Onu mesai bitmeden arayıp raporun zamanında teslim edildiğine emin oldu.;Onu mesai bitmeden arayıp raporun zamanında teslim edilmesine emin oldu.;edildiğine;edilmesine;emin oldu;nominalization
Kendisi annesiyle ne kadar gurur duyduğundan hep bahsederdi.;Kendisi annesiyle ne kadar gurur duymasından hep bahsederdi.;gurur duyduğundan;gurur duymasından;bahsederdi;nominalization
Yani öğretmenin öğrencilere rehberlik etmesini istiyoruz.;Yani öğretmenin öğrencilere rehberlik ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Kendi evini kesinlikle satmadığını zaten biliyorum.;Kendi evini kesinlikle satmamasını zaten biliyorum.;satmadığını;satmamasını;biliyorum;nominalization
Ve sizin de açılışa katılmanızı doğrusu çok arzu ederiz.;Ve sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.;katılmanızı;katıldığınızı;arzu ederiz;nominalization
İlgili uzmanların bu konuda daha fazla araştırma yapmasını öneriyoruz.;İlgili uzmanların bu konuda daha fazla araştırma yaptığını öneriyoruz.;yapmasını;yaptığını;öneriyoruz;nominalization
Ayrıca misafirlerin restorandan memnun ayrıldığını öğrendik.;Ayrıca misafirlerin restorandan memnun ayrılmasını öğrendik.;ayrıldığını;ayrılmasını;öğrendik;nominalization
Tüm çocukların dışarıda oynamasını uzaktan izledik.;Tüm çocukların dışarıda oynadığını uzaktan izledik.;oynamasını;oynadığını;izledik;nominalization
Allah benim ona yardım ettiğimi bilmiyor.;Allah benim ona yardım etmemi bilmiyor;ettiğimi;etmemi;bilmiyor;nominalization
Tüm misafirlerin etkinliğe katılmasını özellikle rica ettiler.;Tüm misafirlerin etkinliğe katıldığını özellikle rica ettiler.;katılmasını;katıldığını;rica ettiler;nominalization
Ben senin bu kararı desteklemeni bekliyordum.;Ben senin bu kararı desteklediğini bekliyordum.;desteklemeni;desteklediğini;bekliyordum;nominalization
Müdürün bu öneriyi desteklemesini bekliyorduk.;Müdürün bu öneriyi desteklediğini bekliyorduk.;desteklemesini;desteklediğini;bekliyorduk;nominalization
Böyle duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Böyle duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Çünkü tartışmanın daha fazla uzamasını istemiyoruz.;Çünkü tartışmanın daha fazla uzadığını istemiyoruz.;uzamasını;uzadığını;istemiyoruz;nominalization
Ayrıca i̇stediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;Ayrıca i̇stediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
