good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Onu ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Onu ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
Onlar her fırsatta öğrencilerini içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;Onlar her fırsatta öğrencilerinin içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Özellikle arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Özellikle arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;Tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
İlk sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;İlk sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Öğrenciler her fırsatta öğrencilerini içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;Öğrenciler her fırsatta öğrencilerinin içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Yakın ormanda sırtlanı iştahla yiyen aslan dün sabah tepede koşuyordu.;Yakın ormanda sırtlanın iştahla yiyen aslan dün sabah tepede koşuyordu.;sırtlanı;sırtlanın;yiyen;relative_clauses
Ama ormanda sırtlanı iştahla yiyen aslan dün sabah tepede koşuyordu.;Ama ormanda sırtlanın iştahla yiyen aslan dün sabah tepede koşuyordu.;sırtlanı;sırtlanın;yiyen;relative_clauses
Uzun yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Uzun yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Ayrıca her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Ayrıca her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Koltukta uyumasın diye Ece’yi yatağına kadar taşıyan  kardeşi odada çok kalmadı.;Koltukta uyumasın diye Ece’nin yatağına kadar taşıyan  kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Bizim arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Bizim arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Artık her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Artık her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Ben arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Ben arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Sonra bakkala giderken komşunun görmemiş gibi yaptığı çırak ustasından azar yedi.;Sonra bakkala giderken komşuyu görmemiş gibi yaptığı çırak ustasından azar yedi.;komşunun;komşuyu;yaptığı çırak;relative_clauses
Kız bakkala giderken komşuyu görmemiş gibi yapan çırak ustasından azar yedi.;Kız bakkala giderken komşunun görmemiş gibi yapan çırak ustasından azar yedi.;komşuyu;komşunun;yapan;relative_clauses
Ancak geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışanı odasına çağırdı.;Ancak geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışanı odasına çağırdı.;yöneticinin;yöneticiyi;ağlattığı çalışanı;relative_clauses
İkinci sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;İkinci sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Son toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Son toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
Ancak yıllardır yönetmeni her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;Ancak yıllardır yönetmenin her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Dış sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Dış sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
Kanal geçtiğimiz ay ünlü yazarın nişanlandığı muhabir kanala davetiye gönderdi.;Kanal geçtiğimiz ay ünlü yazarla nişanlandığı muhabir kanala davetiye gönderdi.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabir;relative_clauses
Lise tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Lise tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Bir toplantıdan sonra beni eve bırakan arkadaşım size de selam söyledi.;Bir toplantıdan sonra benim eve bırakan arkadaşım size de selam söyledi.;beni;benim;bırakan;relative_clauses
Bugün toplantıdan sonra beni eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;Bugün toplantıdan sonra benim eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;beni;benim;bırakan;relative_clauses
Çocuklar her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Çocuklar her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Son otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Son otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
Ancak yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Ancak yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Uzun program boyunca gazetecinin sorularla bunalttığı sunucu sakinliğini korudu.;Uzun program boyunca gazeteciyi sorularla bunalttığı sunucu sakinliğini korudu.;gazetecinin;gazeteciyi;bunalttığı sunucu;relative_clauses
Son otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Son otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Üstelik her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Üstelik her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Hatta geçtiğimiz ay ünlü yazarın nişanlandığı muhabir kanala davetiye gönderdi.;Hatta geçtiğimiz ay ünlü yazarla nişanlandığı muhabir kanala davetiye gönderdi.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabir;relative_clauses
Ormanda aslanın iştahla yediği sırtlan dün sabah tepede koşuyordu.;Ormanda aslanı iştahla yediği sırtlan dün sabah tepede koşuyordu.;aslanın;aslanı;yediği sırtlan;relative_clauses
Son konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;Son konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Onu ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Onu ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
Yine ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Yine ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Bu ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Bu ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
İlk toplantıdan sonra benim eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;İlk toplantıdan sonra beni eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;benim;beni;bıraktığım arkadaşımı;relative_clauses
Sonra yemekte onun yakından tanıdığı kişileri konuşturduk.;Sonra yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
Bugün bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Bugün bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Çok yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Çok yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Tartışma esnasında boksörün sertçe ittiği hakem çok tepki aldı.;Tartışma esnasında boksörü sertçe ittiği hakem çok tepki aldı.;boksörün;boksörü;ittiği hakem;relative_clauses
O ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;O ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Yapılan muayenede hastayla sakince konuşan doktoru asistanlar dikkatle izledi.;Yapılan muayenede hastanın sakince konuşan doktoru asistanlar dikkatle izledi.;hastayla;hastanın;konuşan;relative_clauses
Başkan geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışanı odasına çağırdı.;Başkan geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışanı odasına çağırdı.;yöneticinin;yöneticiyi;ağlattığı çalışanı;relative_clauses
Aynı koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Aynı koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Ece’nin;Ece’yi;taşıdığı kardeşi;relative_clauses
Çocuklar her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Çocuklar her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Ancak arka bahçede köpeğin sürekli kovaladığı kedi aslında oyun oynuyor.;Ancak arka bahçede köpeği sürekli kovaladığı kedi aslında oyun oynuyor.;köpeğin;köpeği;kovaladığı kedi;relative_clauses
Yine tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Yine tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
İlk muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;İlk muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Lise tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;Lise tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
Ben arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Ben arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Ayrıca yemekte onun yakından tanıdığı kişiler söz aldı.;Ayrıca yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Arkadaşlar toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Arkadaşlar toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
İlk tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;İlk tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Ve toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Ve toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
Kendisi ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;Kendisi ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Sabah sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;Sabah sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Daha geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;Daha geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Ayrıca her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Ayrıca her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
İkinci muayenede hastanın sakince konuştuğu doktoru asistanlar dikkatle izledi.;İkinci muayenede hastayla sakince konuştuğu doktoru asistanlar dikkatle izledi.;hastanın;hastayla;konuştuğu doktoru;relative_clauses
Uzun yıllardır yönetmeni her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;Uzun yıllardır yönetmenin her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Bir ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Bir ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Açık sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Açık sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
Gazete geçtiğimiz ay ünlü yazarla nişanlanan muhabir kanala davetiye gönderdi.;Gazete geçtiğimiz ay ünlü yazarın nişanlanan muhabir kanala davetiye gönderdi.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
Bir sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;Bir sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Özellikle arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Özellikle arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Uzun sokağın başında berberin uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;Uzun sokağın başında berberi uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;berberin;berberi;gördüğü terziyi;relative_clauses
Bu yemekte onu yakından tanıyan kişiler söz aldı.;Bu yemekte onun yakından tanıyan kişiler söz aldı.;onu;onun;tanıyan;relative_clauses
Bu yemekte onun yakından tanıdığı kişiler söz aldı.;Bu yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Aynı ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Aynı ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Son sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Son sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
